Level	Rule Name	Subject	Property	Value
WARN	missing_definition	NBO:0000388	IAO:0000115		
WARN	missing_definition	NBO:0000389	IAO:0000115		
WARN	missing_definition	NBO:0000390	IAO:0000115		
WARN	missing_definition	NBO:0000391	IAO:0000115		
WARN	missing_definition	NBO:0000392	IAO:0000115		
WARN	missing_definition	NBO:0000393	IAO:0000115		
WARN	missing_definition	NBO:0000394	IAO:0000115		
WARN	missing_definition	NBO:0000395	IAO:0000115		
WARN	missing_definition	NBO:0000396	IAO:0000115		
WARN	missing_definition	NBO:0000397	IAO:0000115		
WARN	missing_definition	NBO:0000398	IAO:0000115		
WARN	missing_definition	NBO:0000399	IAO:0000115		
WARN	missing_definition	NBO:0000400	IAO:0000115		
WARN	missing_definition	NBO:0000401	IAO:0000115		
WARN	missing_definition	NBO:0000402	IAO:0000115		
WARN	missing_definition	NBO:0000403	IAO:0000115		
WARN	missing_definition	NBO:0000404	IAO:0000115		
WARN	missing_definition	NBO:0000405	IAO:0000115		
WARN	missing_definition	NBO:0000406	IAO:0000115		
WARN	missing_definition	NBO:0000407	IAO:0000115		
WARN	missing_definition	NBO:0000408	IAO:0000115		
WARN	missing_definition	NBO:0000409	IAO:0000115		
WARN	missing_definition	NBO:0000410	IAO:0000115		
WARN	missing_definition	NBO:0000411	IAO:0000115		
WARN	missing_definition	NBO:0000412	IAO:0000115		
WARN	missing_definition	NBO:0000413	IAO:0000115		
WARN	missing_definition	NBO:0000414	IAO:0000115		
WARN	missing_definition	NBO:0000415	IAO:0000115		
WARN	missing_definition	NBO:0000416	IAO:0000115		
WARN	missing_definition	NBO:0000417	IAO:0000115		
WARN	missing_definition	NBO:0000418	IAO:0000115		
WARN	missing_definition	NBO:0000419	IAO:0000115		
WARN	missing_definition	NBO:0000420	IAO:0000115		
WARN	missing_definition	NBO:0000421	IAO:0000115		
WARN	missing_definition	NBO:0000422	IAO:0000115		
WARN	missing_definition	NBO:0000423	IAO:0000115		
WARN	missing_definition	NBO:0000424	IAO:0000115		
WARN	missing_definition	NBO:0000425	IAO:0000115		
WARN	missing_definition	NBO:0000426	IAO:0000115		
WARN	missing_definition	NBO:0000427	IAO:0000115		
WARN	missing_definition	NBO:0000428	IAO:0000115		
WARN	missing_definition	NBO:0000429	IAO:0000115		
WARN	missing_definition	NBO:0000430	IAO:0000115		
WARN	missing_definition	NBO:0000431	IAO:0000115		
WARN	missing_definition	NBO:0000432	IAO:0000115		
WARN	missing_definition	NBO:0000433	IAO:0000115		
WARN	missing_definition	NBO:0000434	IAO:0000115		
WARN	missing_definition	NBO:0000435	IAO:0000115		
WARN	missing_definition	NBO:0000436	IAO:0000115		
WARN	missing_definition	NBO:0000437	IAO:0000115		
WARN	missing_definition	NBO:0000438	IAO:0000115		
WARN	missing_definition	NBO:0000439	IAO:0000115		
WARN	missing_definition	NBO:0000440	IAO:0000115		
WARN	missing_definition	NBO:0000441	IAO:0000115		
WARN	missing_definition	NBO:0000442	IAO:0000115		
WARN	missing_definition	NBO:0000443	IAO:0000115		
WARN	missing_definition	NBO:0000444	IAO:0000115		
WARN	missing_definition	NBO:0000445	IAO:0000115		
WARN	missing_definition	NBO:0000446	IAO:0000115		
WARN	missing_definition	NBO:0000447	IAO:0000115		
WARN	missing_definition	NBO:0000448	IAO:0000115		
WARN	missing_definition	NBO:0000449	IAO:0000115		
WARN	missing_definition	NBO:0000450	IAO:0000115		
WARN	missing_definition	NBO:0000451	IAO:0000115		
WARN	missing_definition	NBO:0000452	IAO:0000115		
WARN	missing_definition	NBO:0000453	IAO:0000115		
WARN	missing_definition	NBO:0000455	IAO:0000115		
WARN	missing_definition	NBO:0000456	IAO:0000115		
WARN	missing_definition	NBO:0000457	IAO:0000115		
WARN	missing_definition	NBO:0000458	IAO:0000115		
WARN	missing_definition	NBO:0000459	IAO:0000115		
WARN	missing_definition	NBO:0000460	IAO:0000115		
WARN	missing_definition	NBO:0000461	IAO:0000115		
WARN	missing_definition	NBO:0000462	IAO:0000115		
WARN	missing_definition	NBO:0000463	IAO:0000115		
WARN	missing_definition	NBO:0000464	IAO:0000115		
WARN	missing_definition	NBO:0000465	IAO:0000115		
WARN	missing_definition	NBO:0000466	IAO:0000115		
WARN	missing_definition	NBO:0000467	IAO:0000115		
WARN	missing_definition	NBO:0000468	IAO:0000115		
WARN	missing_definition	NBO:0000469	IAO:0000115		
WARN	missing_definition	NBO:0000470	IAO:0000115		
WARN	missing_definition	NBO:0000471	IAO:0000115		
WARN	missing_definition	NBO:0000472	IAO:0000115		
WARN	missing_definition	NBO:0000473	IAO:0000115		
WARN	missing_definition	NBO:0000474	IAO:0000115		
WARN	missing_definition	NBO:0000475	IAO:0000115		
WARN	missing_definition	NBO:0000476	IAO:0000115		
WARN	missing_definition	NBO:0000477	IAO:0000115		
WARN	missing_definition	NBO:0000478	IAO:0000115		
WARN	missing_definition	NBO:0000479	IAO:0000115		
WARN	missing_definition	NBO:0000480	IAO:0000115		
WARN	missing_definition	NBO:0000481	IAO:0000115		
WARN	missing_definition	NBO:0000482	IAO:0000115		
WARN	missing_definition	NBO:0000483	IAO:0000115		
WARN	missing_definition	NBO:0000484	IAO:0000115		
WARN	missing_definition	NBO:0000485	IAO:0000115		
WARN	missing_definition	NBO:0000486	IAO:0000115		
WARN	missing_definition	NBO:0000487	IAO:0000115		
WARN	missing_definition	NBO:0000488	IAO:0000115		
WARN	missing_definition	NBO:0000489	IAO:0000115		
WARN	missing_definition	NBO:0000490	IAO:0000115		
WARN	missing_definition	NBO:0000491	IAO:0000115		
WARN	missing_definition	NBO:0000492	IAO:0000115		
WARN	missing_definition	NBO:0000493	IAO:0000115		
WARN	missing_definition	NBO:0000494	IAO:0000115		
WARN	missing_definition	NBO:0000495	IAO:0000115		
WARN	missing_definition	NBO:0000496	IAO:0000115		
WARN	missing_definition	NBO:0000497	IAO:0000115		
WARN	missing_definition	NBO:0000498	IAO:0000115		
WARN	missing_definition	NBO:0000499	IAO:0000115		
WARN	missing_definition	NBO:0000500	IAO:0000115		
WARN	missing_definition	NBO:0000501	IAO:0000115		
WARN	missing_definition	NBO:0000502	IAO:0000115		
WARN	missing_definition	NBO:0000503	IAO:0000115		
WARN	missing_definition	NBO:0000504	IAO:0000115		
WARN	missing_definition	NBO:0000505	IAO:0000115		
WARN	missing_definition	NBO:0000506	IAO:0000115		
WARN	missing_definition	NBO:0000507	IAO:0000115		
WARN	missing_definition	NBO:0000508	IAO:0000115		
WARN	missing_definition	NBO:0000509	IAO:0000115		
WARN	missing_definition	NBO:0000510	IAO:0000115		
WARN	missing_definition	NBO:0000511	IAO:0000115		
WARN	missing_definition	NBO:0000512	IAO:0000115		
WARN	missing_definition	NBO:0000513	IAO:0000115		
WARN	missing_definition	NBO:0000514	IAO:0000115		
WARN	missing_definition	NBO:0000515	IAO:0000115		
WARN	missing_definition	NBO:0000516	IAO:0000115		
WARN	missing_definition	NBO:0000517	IAO:0000115		
WARN	missing_definition	NBO:0000518	IAO:0000115		
WARN	missing_definition	NBO:0000519	IAO:0000115		
WARN	missing_definition	NBO:0000520	IAO:0000115		
WARN	missing_definition	NBO:0000521	IAO:0000115		
WARN	missing_definition	NBO:0000522	IAO:0000115		
WARN	missing_definition	NBO:0000524	IAO:0000115		
WARN	missing_definition	NBO:0000525	IAO:0000115		
WARN	missing_definition	NBO:0000526	IAO:0000115		
WARN	missing_definition	NBO:0000527	IAO:0000115		
WARN	missing_definition	NBO:0000528	IAO:0000115		
WARN	missing_definition	NBO:0000529	IAO:0000115		
WARN	missing_definition	NBO:0000530	IAO:0000115		
WARN	missing_definition	NBO:0000531	IAO:0000115		
WARN	missing_definition	NBO:0000532	IAO:0000115		
WARN	missing_definition	NBO:0000533	IAO:0000115		
WARN	missing_definition	NBO:0000534	IAO:0000115		
WARN	missing_definition	NBO:0000535	IAO:0000115		
WARN	missing_definition	NBO:0000536	IAO:0000115		
WARN	missing_definition	NBO:0000537	IAO:0000115		
WARN	missing_definition	NBO:0000538	IAO:0000115		
WARN	missing_definition	NBO:0000539	IAO:0000115		
WARN	missing_definition	NBO:0000540	IAO:0000115		
WARN	missing_definition	NBO:0000541	IAO:0000115		
WARN	missing_definition	NBO:0000542	IAO:0000115		
WARN	missing_definition	NBO:0000543	IAO:0000115		
WARN	missing_definition	NBO:0000544	IAO:0000115		
WARN	missing_definition	NBO:0000545	IAO:0000115		
WARN	missing_definition	NBO:0000546	IAO:0000115		
WARN	missing_definition	NBO:0000547	IAO:0000115		
WARN	missing_definition	NBO:0000548	IAO:0000115		
WARN	missing_definition	NBO:0000549	IAO:0000115		
WARN	missing_definition	NBO:0000550	IAO:0000115		
WARN	missing_definition	NBO:0000551	IAO:0000115		
WARN	missing_definition	NBO:0000552	IAO:0000115		
WARN	missing_definition	NBO:0000553	IAO:0000115		
WARN	missing_definition	NBO:0000554	IAO:0000115		
WARN	missing_definition	NBO:0000555	IAO:0000115		
WARN	missing_definition	NBO:0000556	IAO:0000115		
WARN	missing_definition	NBO:0000557	IAO:0000115		
WARN	missing_definition	NBO:0000558	IAO:0000115		
WARN	missing_definition	NBO:0000559	IAO:0000115		
WARN	missing_definition	NBO:0000560	IAO:0000115		
WARN	missing_definition	NBO:0000561	IAO:0000115		
WARN	missing_definition	NBO:0000562	IAO:0000115		
WARN	missing_definition	NBO:0000563	IAO:0000115		
WARN	missing_definition	NBO:0000564	IAO:0000115		
WARN	missing_definition	NBO:0000565	IAO:0000115		
WARN	missing_definition	NBO:0000566	IAO:0000115		
WARN	missing_definition	NBO:0000567	IAO:0000115		
WARN	missing_definition	NBO:0000568	IAO:0000115		
WARN	missing_definition	NBO:0000569	IAO:0000115		
WARN	missing_definition	NBO:0000570	IAO:0000115		
WARN	missing_definition	NBO:0000571	IAO:0000115		
WARN	missing_definition	NBO:0000572	IAO:0000115		
WARN	missing_definition	NBO:0000573	IAO:0000115		
WARN	missing_definition	NBO:0000574	IAO:0000115		
WARN	missing_definition	NBO:0000575	IAO:0000115		
WARN	missing_definition	NBO:0000576	IAO:0000115		
WARN	missing_definition	NBO:0000577	IAO:0000115		
WARN	missing_definition	NBO:0000578	IAO:0000115		
WARN	missing_definition	NBO:0000579	IAO:0000115		
WARN	missing_definition	NBO:0000580	IAO:0000115		
WARN	missing_definition	NBO:0000581	IAO:0000115		
WARN	missing_definition	NBO:0000582	IAO:0000115		
WARN	missing_definition	NBO:0000583	IAO:0000115		
WARN	missing_definition	NBO:0000584	IAO:0000115		
WARN	missing_definition	NBO:0000585	IAO:0000115		
WARN	missing_definition	NBO:0000586	IAO:0000115		
WARN	missing_definition	NBO:0000587	IAO:0000115		
WARN	missing_definition	NBO:0000588	IAO:0000115		
WARN	missing_definition	NBO:0000589	IAO:0000115		
WARN	missing_definition	NBO:0000590	IAO:0000115		
WARN	missing_definition	NBO:0000591	IAO:0000115		
WARN	missing_definition	NBO:0000592	IAO:0000115		
WARN	missing_definition	NBO:0000593	IAO:0000115		
WARN	missing_definition	NBO:0000594	IAO:0000115		
WARN	missing_definition	NBO:0000595	IAO:0000115		
WARN	missing_definition	NBO:0000596	IAO:0000115		
WARN	missing_definition	NBO:0000597	IAO:0000115		
WARN	missing_definition	NBO:0000598	IAO:0000115		
WARN	missing_definition	NBO:0000599	IAO:0000115		
WARN	missing_definition	NBO:0000600	IAO:0000115		
WARN	missing_definition	NBO:0000601	IAO:0000115		
WARN	missing_definition	NBO:0000602	IAO:0000115		
WARN	missing_definition	NBO:0000603	IAO:0000115		
WARN	missing_definition	NBO:0000604	IAO:0000115		
WARN	missing_definition	NBO:0000605	IAO:0000115		
WARN	missing_definition	NBO:0000606	IAO:0000115		
WARN	missing_definition	NBO:0000607	IAO:0000115		
WARN	missing_definition	NBO:0000608	IAO:0000115		
WARN	missing_definition	NBO:0000609	IAO:0000115		
WARN	missing_definition	NBO:0000610	IAO:0000115		
WARN	missing_definition	NBO:0000611	IAO:0000115		
WARN	missing_definition	NBO:0000612	IAO:0000115		
WARN	missing_definition	NBO:0000613	IAO:0000115		
WARN	missing_definition	NBO:0000614	IAO:0000115		
WARN	missing_definition	NBO:0000615	IAO:0000115		
WARN	missing_definition	NBO:0000616	IAO:0000115		
WARN	missing_definition	NBO:0000617	IAO:0000115		
WARN	missing_definition	NBO:0000618	IAO:0000115		
WARN	missing_definition	NBO:0000619	IAO:0000115		
WARN	missing_definition	NBO:0000620	IAO:0000115		
WARN	missing_definition	NBO:0000621	IAO:0000115		
WARN	missing_definition	NBO:0000622	IAO:0000115		
WARN	missing_definition	NBO:0000623	IAO:0000115		
WARN	missing_definition	NBO:0000624	IAO:0000115		
WARN	missing_definition	NBO:0000626	IAO:0000115		
WARN	missing_definition	NBO:0000627	IAO:0000115		
WARN	missing_definition	NBO:0000628	IAO:0000115		
WARN	missing_definition	NBO:0000629	IAO:0000115		
WARN	missing_definition	NBO:0000630	IAO:0000115		
WARN	missing_definition	NBO:0000631	IAO:0000115		
WARN	missing_definition	NBO:0000632	IAO:0000115		
WARN	missing_definition	NBO:0000633	IAO:0000115		
WARN	missing_definition	NBO:0000634	IAO:0000115		
WARN	missing_definition	NBO:0000635	IAO:0000115		
WARN	missing_definition	NBO:0000636	IAO:0000115		
WARN	missing_definition	NBO:0000637	IAO:0000115		
WARN	missing_definition	NBO:0000638	IAO:0000115		
WARN	missing_definition	NBO:0000639	IAO:0000115		
WARN	missing_definition	NBO:0000640	IAO:0000115		
WARN	missing_definition	NBO:0000641	IAO:0000115		
WARN	missing_definition	NBO:0000642	IAO:0000115		
WARN	missing_definition	NBO:0000643	IAO:0000115		
WARN	missing_definition	NBO:0000644	IAO:0000115		
WARN	missing_definition	NBO:0000645	IAO:0000115		
WARN	missing_definition	NBO:0000646	IAO:0000115		
WARN	missing_definition	NBO:0000647	IAO:0000115		
WARN	missing_definition	NBO:0000648	IAO:0000115		
WARN	missing_definition	NBO:0000649	IAO:0000115		
WARN	missing_definition	NBO:0000650	IAO:0000115		
WARN	missing_definition	NBO:0000651	IAO:0000115		
WARN	missing_definition	NBO:0000652	IAO:0000115		
WARN	missing_definition	NBO:0000653	IAO:0000115		
WARN	missing_definition	NBO:0000654	IAO:0000115		
WARN	missing_definition	NBO:0000655	IAO:0000115		
WARN	missing_definition	NBO:0000656	IAO:0000115		
WARN	missing_definition	NBO:0000657	IAO:0000115		
WARN	missing_definition	NBO:0000658	IAO:0000115		
WARN	missing_definition	NBO:0000659	IAO:0000115		
WARN	missing_definition	NBO:0000660	IAO:0000115		
WARN	missing_definition	NBO:0000661	IAO:0000115		
WARN	missing_definition	NBO:0000662	IAO:0000115		
WARN	missing_definition	NBO:0000663	IAO:0000115		
WARN	missing_definition	NBO:0000664	IAO:0000115		
WARN	missing_definition	NBO:0000665	IAO:0000115		
WARN	missing_definition	NBO:0000666	IAO:0000115		
WARN	missing_definition	NBO:0000667	IAO:0000115		
WARN	missing_definition	NBO:0000668	IAO:0000115		
WARN	missing_definition	NBO:0000669	IAO:0000115		
WARN	missing_definition	NBO:0000670	IAO:0000115		
WARN	missing_definition	NBO:0000671	IAO:0000115		
WARN	missing_definition	NBO:0000672	IAO:0000115		
WARN	missing_definition	NBO:0000673	IAO:0000115		
WARN	missing_definition	NBO:0000674	IAO:0000115		
WARN	missing_definition	NBO:0000675	IAO:0000115		
WARN	missing_definition	NBO:0000676	IAO:0000115		
WARN	missing_definition	NBO:0000677	IAO:0000115		
WARN	missing_definition	NBO:0000678	IAO:0000115		
WARN	missing_definition	NBO:0000679	IAO:0000115		
WARN	missing_definition	NBO:0000680	IAO:0000115		
WARN	missing_definition	NBO:0000681	IAO:0000115		
WARN	missing_definition	NBO:0000682	IAO:0000115		
WARN	missing_definition	NBO:0000683	IAO:0000115		
WARN	missing_definition	NBO:0000684	IAO:0000115		
WARN	missing_definition	NBO:0000685	IAO:0000115		
WARN	missing_definition	NBO:0000686	IAO:0000115		
WARN	missing_definition	NBO:0000687	IAO:0000115		
WARN	missing_definition	NBO:0000688	IAO:0000115		
WARN	missing_definition	NBO:0000689	IAO:0000115		
WARN	missing_definition	NBO:0000690	IAO:0000115		
WARN	missing_definition	NBO:0000691	IAO:0000115		
WARN	missing_definition	NBO:0000692	IAO:0000115		
WARN	missing_definition	NBO:0000693	IAO:0000115		
WARN	missing_definition	NBO:0000694	IAO:0000115		
WARN	missing_definition	NBO:0000695	IAO:0000115		
WARN	missing_definition	NBO:0000696	IAO:0000115		
WARN	missing_definition	NBO:0000697	IAO:0000115		
WARN	missing_definition	NBO:0000698	IAO:0000115		
WARN	missing_definition	NBO:0000699	IAO:0000115		
WARN	missing_definition	NBO:0000700	IAO:0000115		
WARN	missing_definition	NBO:0000701	IAO:0000115		
WARN	missing_definition	NBO:0000702	IAO:0000115		
WARN	missing_definition	NBO:0000703	IAO:0000115		
WARN	missing_definition	NBO:0000704	IAO:0000115		
WARN	missing_definition	NBO:0000705	IAO:0000115		
WARN	missing_definition	NBO:0000706	IAO:0000115		
WARN	missing_definition	NBO:0000707	IAO:0000115		
WARN	missing_definition	NBO:0000708	IAO:0000115		
WARN	missing_definition	NBO:0000709	IAO:0000115		
WARN	missing_definition	NBO:0000710	IAO:0000115		
WARN	missing_definition	NBO:0000711	IAO:0000115		
WARN	missing_definition	NBO:0000712	IAO:0000115		
WARN	missing_definition	NBO:0000713	IAO:0000115		
WARN	missing_definition	NBO:0000714	IAO:0000115		
WARN	missing_definition	NBO:0000715	IAO:0000115		
WARN	missing_definition	NBO:0000716	IAO:0000115		
WARN	missing_definition	NBO:0000717	IAO:0000115		
WARN	missing_definition	NBO:0000718	IAO:0000115		
WARN	missing_definition	NBO:0000719	IAO:0000115		
WARN	missing_definition	NBO:0000720	IAO:0000115		
WARN	missing_definition	NBO:0000721	IAO:0000115		
WARN	missing_definition	NBO:0000722	IAO:0000115		
WARN	missing_definition	NBO:0000723	IAO:0000115		
WARN	missing_definition	NBO:0000724	IAO:0000115		
WARN	missing_definition	NBO:0000726	IAO:0000115		
WARN	missing_definition	NBO:0000727	IAO:0000115		
WARN	missing_definition	NBO:0000728	IAO:0000115		
WARN	missing_definition	NBO:0000729	IAO:0000115		
WARN	missing_definition	NBO:0000730	IAO:0000115		
WARN	missing_definition	NBO:0000731	IAO:0000115		
WARN	missing_definition	NBO:0000732	IAO:0000115		
WARN	missing_definition	NBO:0000733	IAO:0000115		
WARN	missing_definition	NBO:0000734	IAO:0000115		
WARN	missing_definition	NBO:0000735	IAO:0000115		
WARN	missing_definition	NBO:0000736	IAO:0000115		
WARN	missing_definition	NBO:0000737	IAO:0000115		
WARN	missing_definition	NBO:0000738	IAO:0000115		
WARN	missing_definition	NBO:0000739	IAO:0000115		
WARN	missing_definition	NBO:0000740	IAO:0000115		
WARN	missing_definition	NBO:0000741	IAO:0000115		
WARN	missing_definition	NBO:0000742	IAO:0000115		
WARN	missing_definition	NBO:0000743	IAO:0000115		
WARN	missing_definition	NBO:0000744	IAO:0000115		
WARN	missing_definition	NBO:0000745	IAO:0000115		
WARN	missing_definition	NBO:0000746	IAO:0000115		
WARN	missing_definition	NBO:0000747	IAO:0000115		
WARN	missing_definition	NBO:0000748	IAO:0000115		
WARN	missing_definition	NBO:0000749	IAO:0000115		
WARN	missing_definition	NBO:0000750	IAO:0000115		
WARN	missing_definition	NBO:0000751	IAO:0000115		
WARN	missing_definition	NBO:0000752	IAO:0000115		
WARN	missing_definition	NBO:0000753	IAO:0000115		
WARN	missing_definition	NBO:0000754	IAO:0000115		
WARN	missing_definition	NBO:0000755	IAO:0000115		
WARN	missing_definition	NBO:0000756	IAO:0000115		
WARN	missing_definition	NBO:0000757	IAO:0000115		
WARN	missing_definition	NBO:0000758	IAO:0000115		
WARN	missing_definition	NBO:0000759	IAO:0000115		
WARN	missing_definition	NBO:0000760	IAO:0000115		
WARN	missing_definition	NBO:0000761	IAO:0000115		
WARN	missing_definition	NBO:0000762	IAO:0000115		
WARN	missing_definition	NBO:0000763	IAO:0000115		
WARN	missing_definition	NBO:0000764	IAO:0000115		
WARN	missing_definition	NBO:0000765	IAO:0000115		
WARN	missing_definition	NBO:0000766	IAO:0000115		
WARN	missing_definition	NBO:0000767	IAO:0000115		
WARN	missing_definition	NBO:0000768	IAO:0000115		
WARN	missing_definition	NBO:0000769	IAO:0000115		
WARN	missing_definition	NBO:0000770	IAO:0000115		
WARN	missing_definition	NBO:0000771	IAO:0000115		
WARN	missing_definition	NBO:0000772	IAO:0000115		
WARN	missing_definition	NBO:0000773	IAO:0000115		
WARN	missing_definition	NBO:0000774	IAO:0000115		
WARN	missing_definition	NBO:0000775	IAO:0000115		
WARN	missing_definition	NBO:0000776	IAO:0000115		
WARN	missing_definition	NBO:0000777	IAO:0000115		
WARN	missing_definition	NBO:0000778	IAO:0000115		
WARN	missing_definition	NBO:0000851	IAO:0000115		
WARN	missing_definition	NBO:0000886	IAO:0000115		
WARN	missing_definition	NBO:0000929	IAO:0000115		
WARN	missing_definition	NBO:0000961	IAO:0000115		
WARN	missing_definition	NBO:0000993	IAO:0000115		
WARN	missing_definition	NBO:0001536	IAO:0000115		
WARN	missing_definition	NBO:0001571	IAO:0000115		
WARN	missing_definition	NBO:0001632	IAO:0000115		
WARN	missing_definition	NBO:0001679	IAO:0000115		
WARN	missing_definition	NBO:0001728	IAO:0000115		
WARN	missing_definition	NBO:0001763	IAO:0000115		
WARN	missing_definition	NBO:0001786	IAO:0000115		
WARN	missing_definition	NBO:0001824	IAO:0000115		
WARN	missing_definition	NBO:0001845	IAO:0000115		
WARN	missing_definition	NBO:0001884	IAO:0000115		
WARN	missing_definition	NBO:0001915	IAO:0000115		
WARN	missing_definition	NBO:0001952	IAO:0000115		
WARN	missing_definition	NBO:0001987	IAO:0000115		
WARN	missing_definition	NBO:0002021	IAO:0000115		
WARN	missing_definition	NBO:0002065	IAO:0000115		
WARN	missing_definition	NBO:0002086	IAO:0000115		
WARN	missing_definition	NBO:0002132	IAO:0000115		
WARN	missing_definition	NBO:0002169	IAO:0000115		
WARN	missing_definition	NBO:0002234	IAO:0000115		
WARN	missing_definition	NBO:0002273	IAO:0000115		
WARN	missing_definition	NBO:0002308	IAO:0000115		
WARN	missing_definition	NBO:0002362	IAO:0000115		
WARN	missing_definition	NBO:0002379	IAO:0000115		
WARN	missing_definition	NBO:0002436	IAO:0000115		
WARN	missing_definition	NBO:0002468	IAO:0000115		
WARN	missing_definition	NBO:0002511	IAO:0000115		
WARN	missing_definition	NBO:0002519	IAO:0000115		
WARN	missing_definition	NBO:0002569	IAO:0000115		
WARN	missing_definition	NBO:0002603	IAO:0000115		
WARN	missing_definition	NBO:0002660	IAO:0000115		
WARN	missing_definition	NBO:0002702	IAO:0000115		
WARN	missing_definition	NBO:0002743	IAO:0000115		
WARN	missing_definition	NBO:0002794	IAO:0000115		
WARN	missing_definition	NBO:0002869	IAO:0000115		
WARN	missing_definition	NBO:0002916	IAO:0000115		
WARN	missing_definition	NBO:0002948	IAO:0000115		
WARN	missing_definition	NBO:0002950	IAO:0000115		
WARN	missing_definition	NBO:0002952	IAO:0000115		
WARN	missing_definition	NBO:0002986	IAO:0000115		
WARN	missing_definition	NBO:0003047	IAO:0000115		
WARN	missing_definition	NBO:0003104	IAO:0000115		
WARN	missing_definition	NBO:0003142	IAO:0000115		
WARN	missing_definition	NBO:0003161	IAO:0000115		
WARN	missing_definition	NBO:0003194	IAO:0000115		
WARN	missing_definition	NBO:0009001	IAO:0000115		
WARN	missing_definition	NBO:0009002	IAO:0000115		
WARN	missing_definition	NBO:0020007	IAO:0000115		
WARN	missing_definition	NBO:0020010	IAO:0000115		
WARN	missing_definition	NBO:0020015	IAO:0000115		
WARN	missing_definition	NBO:0020018	IAO:0000115		
WARN	missing_definition	NBO:0020023	IAO:0000115		
WARN	missing_definition	NBO:0020031	IAO:0000115		
WARN	missing_definition	NBO:0020033	IAO:0000115		
WARN	missing_definition	NBO:0020034	IAO:0000115		
WARN	missing_definition	NBO:0020037	IAO:0000115		
WARN	missing_definition	NBO:0020040	IAO:0000115		
WARN	missing_definition	NBO:0020045	IAO:0000115		
WARN	missing_definition	NBO:0020047	IAO:0000115		
WARN	missing_definition	NBO:0020048	IAO:0000115		
WARN	missing_definition	NBO:0020054	IAO:0000115		
WARN	missing_definition	NBO:0020059	IAO:0000115		
WARN	missing_definition	NBO:0020063	IAO:0000115		
WARN	missing_definition	NBO:0020066	IAO:0000115		
WARN	missing_definition	NBO:0020068	IAO:0000115		
WARN	missing_definition	NBO:0020071	IAO:0000115		
WARN	missing_definition	NBO:0020077	IAO:0000115		
WARN	missing_definition	NBO:0020079	IAO:0000115		
WARN	missing_definition	NBO:0020084	IAO:0000115		
WARN	missing_definition	NBO:0020088	IAO:0000115		
WARN	missing_definition	NBO:0020091	IAO:0000115		
WARN	missing_definition	NBO:0020093	IAO:0000115		
WARN	missing_definition	NBO:0020096	IAO:0000115		
WARN	missing_definition	NBO:0020098	IAO:0000115		
WARN	missing_definition	NBO:0020101	IAO:0000115		
WARN	missing_definition	NBO:0020102	IAO:0000115		
WARN	missing_definition	NBO:0020105	IAO:0000115		
WARN	missing_definition	NBO:0020108	IAO:0000115		
WARN	missing_definition	NBO:0020109	IAO:0000115		
WARN	missing_definition	NBO:0020111	IAO:0000115		
WARN	missing_definition	NBO:0020112	IAO:0000115		
WARN	missing_definition	NBO:0020117	IAO:0000115		
WARN	missing_definition	NBO:0020121	IAO:0000115		
WARN	missing_definition	NBO:0020137	IAO:0000115		
WARN	missing_definition	NBO:0020139	IAO:0000115		
WARN	missing_definition	NBO:0020141	IAO:0000115		
WARN	missing_definition	NBO:0020142	IAO:0000115		
WARN	missing_definition	NBO:0020144	IAO:0000115		
WARN	missing_definition	NBO:0020145	IAO:0000115		
WARN	missing_definition	NBO:0020149	IAO:0000115		
WARN	missing_definition	NBO:0020159	IAO:0000115		
WARN	missing_definition	NBO:0020160	IAO:0000115		
WARN	missing_definition	NBO:0020170	IAO:0000115		
WARN	missing_definition	NBO:0020173	IAO:0000115		
WARN	missing_definition	NBO:0020174	IAO:0000115		
WARN	missing_definition	NBO:0020175	IAO:0000115		
WARN	missing_definition	NBO:0020177	IAO:0000115		
WARN	missing_definition	NBO:0020182	IAO:0000115		
WARN	missing_definition	NBO:0020188	IAO:0000115		
WARN	missing_definition	NBO:0020199	IAO:0000115		
WARN	missing_definition	NBO:0020204	IAO:0000115		
WARN	missing_definition	NBO:0020219	IAO:0000115		
WARN	missing_definition	NBO:0020220	IAO:0000115		
WARN	missing_definition	NBO:0020223	IAO:0000115		
WARN	missing_definition	NBO:0020230	IAO:0000115		
WARN	missing_definition	NBO:0020239	IAO:0000115		
WARN	missing_definition	NBO:0020241	IAO:0000115		
WARN	missing_definition	NBO:0020242	IAO:0000115		
WARN	missing_definition	NBO:0020245	IAO:0000115		
WARN	missing_definition	NBO:0020251	IAO:0000115		
WARN	missing_definition	NBO:0020253	IAO:0000115		
WARN	missing_definition	NBO:0020254	IAO:0000115		
WARN	missing_definition	NBO:0020255	IAO:0000115		
WARN	missing_definition	NBO:0020264	IAO:0000115		
WARN	missing_definition	NBO:0020266	IAO:0000115		
WARN	missing_definition	NBO:0020268	IAO:0000115		
WARN	missing_definition	NBO:0020272	IAO:0000115		
WARN	missing_definition	NBO:0020273	IAO:0000115		
WARN	missing_definition	NBO:0020279	IAO:0000115		
WARN	missing_definition	NBO:0020281	IAO:0000115		
WARN	missing_definition	NBO:0020282	IAO:0000115		
WARN	missing_definition	NBO:0020286	IAO:0000115		
WARN	missing_definition	NBO:0020287	IAO:0000115		
WARN	missing_definition	NBO:0020289	IAO:0000115		
WARN	missing_definition	NBO:0020291	IAO:0000115		
WARN	missing_definition	NBO:0020292	IAO:0000115		
